,county,location,count_text,incarcerated_persons,proportion_by_sci,Total Death Rate,date,HCRF
295,Carbon,FAYETTE,Showing search results: 4 records,4,0.0020512820512820513,238.38,2021-03-08,185.0471076923077
296,Carbon,FOREST,Showing search results: 9 records,9,0.004008908685968819,238.38,2021-03-08,190.62502004454345
297,Carbon,FRACKVILLE,Showing search results: 3 records,3,0.0027272727272727275,238.38,2021-03-08,196.2640818181818
298,Carbon,GREENE,Showing search results: 4 records,4,0.002310803004043905,238.38,2021-03-08,185.38624494511842
299,Carbon,HOUTZDALE,Showing search results: 8 records,8,0.0033655868742111907,238.38,2021-03-08,194.90493899873792
300,Carbon,HUNTINGDON,Showing search results: 4 records,4,0.0022560631697687537,238.38,2021-03-08,195.1222109419064
301,Carbon,LAUREL HIGHLANDS,Showing search results: 2 records,2,0.00258732212160414,238.38,2021-03-08,193.5459508408797
302,Carbon,MAHANOY,Showing search results: 19 records,19,0.00867183934276586,238.38,2021-03-08,200.87183934276587
303,Carbon,MERCER,Showing search results: 2 records,2,0.0018796992481203006,238.38,2021-03-08,186.37066729323308
304,Carbon,MUNCY,Showing search results: 5 records,5,0.004677268475210477,238.38,2021-03-08,195.63550046772687
305,Carbon,PHOENIX,Showing search results: 6 records,6,0.002004008016032064,238.38,2021-03-08,197.1000601202405
306,Carbon,PINE GROVE,Showing search results: 2 records,2,0.002136752136752137,238.38,2021-03-08,190.977702991453
307,Carbon,QUEHANNA BOOT CAMP,Showing search results: 4 records,4,0.014760147601476014,238.38,2021-03-08,197.30118081180814
308,Carbon,ROCKVIEW,Showing search results: no results found,0,0.0,238.38,2021-03-08,196.51714570858283
309,Carbon,SMITHFIELD,Showing search results: 1 records,1,0.0009813542688910696,238.38,2021-03-08,194.1576054955839
310,Carbon,SOMERSET,Showing search results: 5 records,5,0.0023408239700374533,238.38,2021-03-08,191.95955992509363
311,Carbon,WAYMART,Showing search results: 7 records,7,0.008244994110718492,238.38,2021-03-08,193.53401648998823
312,Centre,ALBION,Showing search results: 15 records,15,0.007095553453169348,131.17,2021-03-08,182.4374408703879
313,Centre,BENNER TOWNSHIP,Showing search results: 32 records,32,0.016359918200409,131.17,2021-03-08,194.38251022494887
314,Centre,CAMBRIDGE SPRINGS,Showing search results: 3 records,3,0.0034403669724770644,131.17,2021-03-08,194.4856766055046
315,Centre,CAMP HILL,Showing search results: 7 records,7,0.0035317860746720484,131.17,2021-03-08,194.85490413723514
316,Centre,CHESTER,Showing search results: 4 records,4,0.003933136676499509,131.17,2021-03-08,197.31737463126842
317,Centre,COAL TOWNSHIP,Showing search results: 11 records,11,0.00528084493518963,131.17,2021-03-08,197.85577532405182
318,Centre,DALLAS,Showing search results: 2 records,2,0.0012795905310300703,131.17,2021-03-08,198.31900191938578
319,Centre,FAYETTE,Showing search results: 8 records,8,0.0041025641025641026,131.17,2021-03-08,185.0471076923077
320,Centre,FOREST,Showing search results: 18 records,18,0.008017817371937639,131.17,2021-03-08,190.62502004454345
321,Centre,FRACKVILLE,Showing search results: 2 records,2,0.0018181818181818182,131.17,2021-03-08,196.2640818181818
322,Centre,GREENE,Showing search results: 8 records,8,0.00462160600808781,131.17,2021-03-08,185.38624494511842
323,Centre,HOUTZDALE,Showing search results: 20 records,20,0.008413967185527976,131.17,2021-03-08,194.90493899873792
324,Centre,HUNTINGDON,Showing search results: 11 records,11,0.006204173716864072,131.17,2021-03-08,195.1222109419064
325,Centre,LAUREL HIGHLANDS,Showing search results: 2 records,2,0.00258732212160414,131.17,2021-03-08,193.5459508408797
326,Centre,MAHANOY,Showing search results: 6 records,6,0.0027384755819260614,131.17,2021-03-08,200.87183934276587
327,Centre,MERCER,Showing search results: 6 records,6,0.005639097744360902,131.17,2021-03-08,186.37066729323308
328,Centre,MUNCY,Showing search results: 9 records,9,0.00841908325537886,131.17,2021-03-08,195.63550046772687
329,Centre,PHOENIX,Showing search results: 2 records,2,0.0006680026720106881,131.17,2021-03-08,197.1000601202405
330,Centre,PINE GROVE,Showing search results: 2 records,2,0.002136752136752137,131.17,2021-03-08,190.977702991453
331,Centre,QUEHANNA BOOT CAMP,Showing search results: 1 records,1,0.0036900369003690036,131.17,2021-03-08,197.30118081180814
332,Centre,ROCKVIEW,Showing search results: 21 records,21,0.013972055888223553,131.17,2021-03-08,196.51714570858283
333,Centre,SMITHFIELD,Showing search results: 4 records,4,0.003925417075564278,131.17,2021-03-08,194.1576054955839
334,Centre,SOMERSET,Showing search results: 9 records,9,0.004213483146067416,131.17,2021-03-08,191.95955992509363
335,Centre,WAYMART,Showing search results: 3 records,3,0.0035335689045936395,131.17,2021-03-08,193.53401648998823
336,Chester,ALBION,Showing search results: 20 records,20,0.00946073793755913,140.57,2021-03-08,182.4374408703879
337,Chester,BENNER TOWNSHIP,Showing search results: 50 records,50,0.02556237218813906,140.57,2021-03-08,194.38251022494887
338,Chester,CAMBRIDGE SPRINGS,Showing search results: 17 records,17,0.0194954128440367,140.57,2021-03-08,194.4856766055046
339,Chester,CAMP HILL,Showing search results: 50 records,50,0.025227043390514632,140.57,2021-03-08,194.85490413723514
340,Chester,CHESTER,Showing search results: 36 records,36,0.035398230088495575,140.57,2021-03-08,197.31737463126842
341,Chester,COAL TOWNSHIP,Showing search results: 51 records,51,0.024483917426788286,140.57,2021-03-08,197.85577532405182
342,Chester,DALLAS,Showing search results: 33 records,33,0.02111324376199616,140.57,2021-03-08,198.31900191938578
343,Chester,FAYETTE,Showing search results: 27 records,27,0.013846153846153847,140.57,2021-03-08,185.0471076923077
344,Chester,FOREST,Showing search results: 27 records,27,0.012026726057906459,140.57,2021-03-08,190.62502004454345
345,Chester,FRACKVILLE,Showing search results: 35 records,35,0.031818181818181815,140.57,2021-03-08,196.2640818181818
346,Chester,GREENE,Showing search results: 23 records,23,0.013287117273252455,140.57,2021-03-08,185.38624494511842
347,Chester,HOUTZDALE,Showing search results: 48 records,48,0.020193521245267142,140.57,2021-03-08,194.90493899873792
348,Chester,HUNTINGDON,Showing search results: 47 records,47,0.026508742244782856,140.57,2021-03-08,195.1222109419064
349,Chester,LAUREL HIGHLANDS,Showing search results: 17 records,17,0.02199223803363519,140.57,2021-03-08,193.5459508408797
350,Chester,MAHANOY,Showing search results: 54 records,54,0.02464628023733455,140.57,2021-03-08,200.87183934276587
351,Chester,MERCER,Showing search results: 17 records,17,0.015977443609022556,140.57,2021-03-08,186.37066729323308
352,Chester,MUNCY,Showing search results: 33 records,33,0.03086997193638915,140.57,2021-03-08,195.63550046772687
353,Chester,PHOENIX,Showing search results: 120 records,120,0.04008016032064128,140.57,2021-03-08,197.1000601202405
354,Chester,PINE GROVE,Showing search results: 18 records,18,0.019230769230769232,140.57,2021-03-08,190.977702991453
355,Chester,QUEHANNA BOOT CAMP,Showing search results: 4 records,4,0.014760147601476014,140.57,2021-03-08,197.30118081180814
356,Chester,ROCKVIEW,Showing search results: 34 records,34,0.02262142381902861,140.57,2021-03-08,196.51714570858283
357,Chester,SMITHFIELD,Showing search results: 13 records,13,0.012757605495583905,140.57,2021-03-08,194.1576054955839
358,Chester,SOMERSET,Showing search results: 49 records,49,0.02294007490636704,140.57,2021-03-08,191.95955992509363
359,Chester,WAYMART,Showing search results: 19 records,19,0.02237926972909305,140.57,2021-03-08,193.53401648998823
360,Clarion,ALBION,Showing search results: 12 records,12,0.005676442762535478,223.74,2021-03-08,182.4374408703879
361,Clarion,BENNER TOWNSHIP,Showing search results: no results found,0,0.0,223.74,2021-03-08,194.38251022494887
362,Clarion,CAMBRIDGE SPRINGS,Showing search results: 5 records,5,0.005733944954128441,223.74,2021-03-08,194.4856766055046
363,Clarion,CAMP HILL,Showing search results: 7 records,7,0.0035317860746720484,223.74,2021-03-08,194.85490413723514
364,Clarion,CHESTER,Showing search results: 4 records,4,0.003933136676499509,223.74,2021-03-08,197.31737463126842
365,Clarion,COAL TOWNSHIP,Showing search results: no results found,0,0.0,223.74,2021-03-08,197.85577532405182
366,Clarion,DALLAS,Showing search results: 3 records,3,0.0019193857965451055,223.74,2021-03-08,198.31900191938578
367,Clarion,FAYETTE,Showing search results: 7 records,7,0.0035897435897435897,223.74,2021-03-08,185.0471076923077
368,Clarion,FOREST,Showing search results: 15 records,15,0.0066815144766146995,223.74,2021-03-08,190.62502004454345
369,Clarion,FRACKVILLE,Showing search results: 1 records,1,0.0009090909090909091,223.74,2021-03-08,196.2640818181818
370,Clarion,GREENE,Showing search results: 2 records,2,0.0011554015020219526,223.74,2021-03-08,185.38624494511842
371,Clarion,HOUTZDALE,Showing search results: 8 records,8,0.0033655868742111907,223.74,2021-03-08,194.90493899873792
372,Clarion,HUNTINGDON,Showing search results: no results found,0,0.0,223.74,2021-03-08,195.1222109419064
373,Clarion,LAUREL HIGHLANDS,Showing search results: 3 records,3,0.0038809831824062097,223.74,2021-03-08,193.5459508408797
374,Clarion,MAHANOY,Showing search results: 3 records,3,0.0013692377909630307,223.74,2021-03-08,200.87183934276587
375,Clarion,MERCER,Showing search results: 17 records,17,0.015977443609022556,223.74,2021-03-08,186.37066729323308
376,Clarion,MUNCY,Showing search results: 4 records,4,0.0037418147801683817,223.74,2021-03-08,195.63550046772687
377,Clarion,PHOENIX,Showing search results: 3 records,3,0.001002004008016032,223.74,2021-03-08,197.1000601202405
378,Clarion,PINE GROVE,Showing search results: 10 records,10,0.010683760683760684,223.74,2021-03-08,190.977702991453
379,Clarion,QUEHANNA BOOT CAMP,Showing search results: 3 records,3,0.01107011070110701,223.74,2021-03-08,197.30118081180814
380,Clarion,ROCKVIEW,Showing search results: 1 records,1,0.0006653359946773121,223.74,2021-03-08,196.51714570858283
381,Clarion,SMITHFIELD,Showing search results: 3 records,3,0.002944062806673209,223.74,2021-03-08,194.1576054955839
382,Clarion,SOMERSET,Showing search results: 4 records,4,0.0018726591760299626,223.74,2021-03-08,191.95955992509363
383,Clarion,WAYMART,Showing search results: no results found,0,0.0,223.74,2021-03-08,193.53401648998823
384,Clearfield,ALBION,Showing search results: 17 records,17,0.00804162724692526,150.15,2021-03-08,182.4374408703879
385,Clearfield,BENNER TOWNSHIP,Showing search results: 20 records,20,0.010224948875255624,150.15,2021-03-08,194.38251022494887
386,Clearfield,CAMBRIDGE SPRINGS,Showing search results: 8 records,8,0.009174311926605505,150.15,2021-03-08,194.4856766055046
387,Clearfield,CAMP HILL,Showing search results: 20 records,20,0.010090817356205853,150.15,2021-03-08,194.85490413723514
388,Clearfield,CHESTER,Showing search results: 3 records,3,0.0029498525073746312,150.15,2021-03-08,197.31737463126842
389,Clearfield,COAL TOWNSHIP,Showing search results: 11 records,11,0.00528084493518963,150.15,2021-03-08,197.85577532405182
