date,SCI,incarcerated_person_positive
2021-05-12,Fayette,0
2021-05-13,Fayette,0
2021-05-14,Fayette,1
2021-05-15,Fayette,0
2021-05-18,Fayette,0
2021-05-19,Fayette,0
2021-05-20,Fayette,0
2021-05-21,Fayette,0
2021-05-22,Fayette,0
2021-05-23,Fayette,0
2021-05-25,Fayette,0
2021-05-26,Fayette,0
2021-05-27,Fayette,0
2021-05-28,Fayette,0
2021-05-31,Fayette,0
2021-06-01,Fayette,0
2021-06-02,Fayette,1
2021-06-03,Fayette,0
2021-06-04,Fayette,0
2021-06-05,Fayette,0
2021-06-06,Fayette,0
2021-06-08,Fayette,0
2021-06-09,Fayette,0
2021-06-10,Fayette,0
2021-06-11,Fayette,0
2021-06-14,Fayette,0
2021-06-15,Fayette,0
2021-06-16,Fayette,0
2021-06-17,Fayette,0
2021-06-18,Fayette,0
2021-06-20,Fayette,0
2021-06-21,Fayette,0
2021-06-22,Fayette,0
2021-06-23,Fayette,1
2021-06-24,Fayette,0
2021-06-25,Fayette,1
2021-06-26,Fayette,1
2021-06-27,Fayette,0
2021-06-28,Fayette,0
2021-06-29,Fayette,0
2021-06-30,Fayette,1
2021-07-01,Fayette,0
2021-07-02,Fayette,0
2021-07-06,Fayette,0
2021-07-07,Fayette,0
2021-07-08,Fayette,0
2021-07-09,Fayette,0
2021-07-10,Fayette,0
2021-07-12,Fayette,0
2021-07-13,Fayette,0
2021-07-14,Fayette,0
2021-07-15,Fayette,0
2021-07-17,Fayette,0
2021-07-20,Fayette,0
2021-07-21,Fayette,0
2021-07-22,Fayette,0
2021-07-23,Fayette,0
2021-07-27,Fayette,0
2021-07-28,Fayette,0
2021-07-29,Fayette,0
2021-07-30,Fayette,0
2021-07-31,Fayette,0
2021-08-02,Fayette,0
2021-08-03,Fayette,0
2021-08-04,Fayette,0
2021-08-05,Fayette,0
2021-08-06,Fayette,0
2021-08-07,Fayette,0
2021-08-10,Fayette,0
2021-08-11,Fayette,0
2021-08-13,Fayette,0
2021-08-16,Fayette,0
2021-08-18,Fayette,0
2021-08-19,Fayette,0
2021-08-20,Fayette,0
2021-08-21,Fayette,0
2021-08-24,Fayette,0
2021-08-25,Fayette,0
2021-08-26,Fayette,0
2021-08-27,Fayette,0
2021-08-28,Fayette,0
2021-08-30,Fayette,0
2021-08-31,Fayette,0
2021-09-01,Fayette,0
2021-09-02,Fayette,0
2021-09-03,Fayette,0
2021-09-04,Fayette,0
2021-09-06,Fayette,0
2021-09-07,Fayette,0
2021-09-08,Fayette,0
2021-09-09,Fayette,0
2021-09-10,Fayette,0
2021-09-11,Fayette,0
2021-09-12,Fayette,0
2021-09-13,Fayette,0
2021-09-14,Fayette,0
2021-09-15,Fayette,0
2021-09-16,Fayette,0
2021-09-17,Fayette,0
2021-09-18,Fayette,0
2021-09-19,Fayette,0
2021-09-20,Fayette,0
2021-09-21,Fayette,0
2021-09-22,Fayette,0
2021-09-23,Fayette,0
2021-09-24,Fayette,0
2021-09-25,Fayette,0
2021-09-27,Fayette,0
2021-09-28,Fayette,0
2021-09-29,Fayette,0
2021-09-30,Fayette,0
2021-10-01,Fayette,0
2021-10-03,Fayette,0
2021-10-04,Fayette,0
2021-10-05,Fayette,0
2021-10-06,Fayette,0
2021-10-07,Fayette,0
2021-10-08,Fayette,0
2021-10-09,Fayette,0
2021-10-10,Fayette,0
2021-10-11,Fayette,0
2021-10-12,Fayette,0
2021-10-13,Fayette,0
2021-10-14,Fayette,0
2021-10-15,Fayette,0
2021-10-16,Fayette,0
2021-10-18,Fayette,0
2021-10-19,Fayette,0
2021-10-20,Fayette,0
2021-10-21,Fayette,0
2021-10-22,Fayette,0
2021-10-23,Fayette,0
2021-10-25,Fayette,0
2021-10-26,Fayette,0
2021-10-27,Fayette,0
2021-10-29,Fayette,0
2021-10-30,Fayette,0
2021-11-01,Fayette,0
2021-11-02,Fayette,0
2021-11-03,Fayette,0
2021-11-04,Fayette,0
2021-11-05,Fayette,0
2021-11-06,Fayette,0
2021-11-07,Fayette,0
2021-11-08,Fayette,0
2021-11-09,Fayette,0
2021-11-10,Fayette,1
2021-11-11,Fayette,0
2021-11-12,Fayette,0
2021-11-13,Fayette,0
2021-11-14,Fayette,0
2021-11-15,Fayette,0
2021-11-16,Fayette,0
2021-11-17,Fayette,1
2021-11-18,Fayette,1
2021-11-19,Fayette,0
2021-11-20,Fayette,2
2021-11-22,Fayette,0
2021-11-23,Fayette,0
2021-11-24,Fayette,0
2021-11-25,Fayette,0
2021-11-26,Fayette,0
2021-11-27,Fayette,0
2021-11-28,Fayette,0
2021-11-29,Fayette,0
2021-11-30,Fayette,0
2021-12-01,Fayette,2
2021-12-02,Fayette,0
2021-12-03,Fayette,0
2021-12-04,Fayette,0
2021-12-05,Fayette,0
2021-12-06,Fayette,0
2021-12-07,Fayette,0
2021-12-08,Fayette,0
2021-12-09,Fayette,0
2021-12-10,Fayette,0
2021-12-11,Fayette,0
2021-12-12,Fayette,0
2021-12-13,Fayette,0
2021-12-14,Fayette,0
2021-12-15,Fayette,0
2021-12-16,Fayette,0
2021-12-17,Fayette,2
2021-12-18,Fayette,0
2021-12-20,Fayette,1
2021-12-21,Fayette,0
2021-12-22,Fayette,0
2021-12-23,Fayette,1
2021-12-24,Fayette,4
2021-12-27,Fayette,0
2021-12-28,Fayette,0
2021-12-29,Fayette,1
2021-12-30,Fayette,0
2021-12-31,Fayette,0
2022-01-01,Fayette,0
2022-01-02,Fayette,0
2022-01-03,Fayette,0
2022-01-04,Fayette,2
2022-01-05,Fayette,0
2022-01-06,Fayette,1
2022-01-07,Fayette,0
2022-01-08,Fayette,2
2022-01-09,Fayette,0
2022-01-10,Fayette,0
2022-01-11,Fayette,3
2022-01-12,Fayette,3
2022-01-13,Fayette,1
2022-01-14,Fayette,1
2022-01-15,Fayette,3
2022-01-16,Fayette,0
2022-01-17,Fayette,0
2022-01-18,Fayette,0
2022-01-19,Fayette,0
2022-01-20,Fayette,10
2022-01-21,Fayette,3
2022-01-22,Fayette,2
2022-01-23,Fayette,0
2022-01-24,Fayette,0
2022-01-25,Fayette,8
2022-01-26,Fayette,0
2022-01-27,Fayette,5
2022-01-28,Fayette,1
2022-01-29,Fayette,7
2022-01-31,Fayette,0
2020-03-28,Forest,0
2020-03-31,Forest,0
2020-04-03,Forest,0
2020-04-04,Forest,0
2020-04-07,Forest,0
2020-04-08,Forest,0
2020-04-09,Forest,0
2020-04-11,Forest,0
2020-04-14,Forest,0
2020-04-15,Forest,0
2020-04-16,Forest,0
2020-04-17,Forest,0
2020-04-18,Forest,0
2020-04-21,Forest,0
2020-04-23,Forest,0
2020-04-24,Forest,0
2020-04-25,Forest,0
2020-04-28,Forest,0
2020-04-29,Forest,0
2020-04-30,Forest,0
2020-05-01,Forest,0
2020-05-02,Forest,0
2020-05-04,Forest,0
2020-05-05,Forest,0
2020-05-06,Forest,0
2020-05-07,Forest,0
2020-05-08,Forest,0
2020-05-11,Forest,0
2020-05-12,Forest,0
2020-05-13,Forest,0
2020-05-14,Forest,0
2020-05-15,Forest,0
2020-05-16,Forest,0
2020-05-19,Forest,0
2020-05-20,Forest,0
2020-05-21,Forest,0
2020-05-22,Forest,0
2020-05-23,Forest,0
2020-05-25,Forest,0
2020-05-27,Forest,0
2020-05-29,Forest,0
2020-05-30,Forest,0
2020-06-02,Forest,0
2020-06-03,Forest,0
2020-06-06,Forest,0
2020-06-10,Forest,0
2020-06-12,Forest,0
2020-06-16,Forest,0
2020-06-22,Forest,1
2020-06-25,Forest,0
2020-06-26,Forest,0
2020-06-30,Forest,0
2020-07-01,Forest,0
2020-07-02,Forest,0
2020-07-03,Forest,0
2020-07-08,Forest,0
2020-07-09,Forest,0
2020-07-10,Forest,0
2020-07-11,Forest,0
2020-07-14,Forest,0
2020-07-17,Forest,0
2020-07-23,Forest,0
2020-07-24,Forest,0
2020-07-25,Forest,0
2020-07-29,Forest,0
2020-07-30,Forest,0
2020-08-06,Forest,0
2020-08-07,Forest,0
2020-08-09,Forest,0
2020-08-11,Forest,0
2020-08-14,Forest,0
2020-08-15,Forest,0
2020-08-18,Forest,0
2020-08-19,Forest,0
2020-08-20,Forest,0
2020-08-21,Forest,0
2020-08-25,Forest,0
2020-08-26,Forest,0
2020-08-27,Forest,0
2020-08-28,Forest,0
2020-08-29,Forest,0
2020-08-31,Forest,0
2020-09-01,Forest,0
2020-09-02,Forest,0
2020-09-03,Forest,0
2020-09-04,Forest,0
2020-09-05,Forest,0
2020-09-08,Forest,0
2020-09-09,Forest,0
2020-09-11,Forest,0
2020-09-15,Forest,0
2020-09-16,Forest,0
2020-09-18,Forest,0
2020-09-19,Forest,0
2020-09-23,Forest,0
2020-09-24,Forest,0
2020-09-25,Forest,0
2020-09-26,Forest,0
2020-09-28,Forest,0
2020-09-29,Forest,0
2020-09-30,Forest,0
2020-10-01,Forest,0
2020-10-02,Forest,0
2020-10-03,Forest,0
2020-10-06,Forest,0
2020-10-07,Forest,0
2020-10-08,Forest,0
2020-10-09,Forest,0
2020-10-10,Forest,0
2020-10-11,Forest,0
2020-10-13,Forest,0
2020-10-14,Forest,0
2020-10-15,Forest,0
2020-10-16,Forest,0
2020-10-17,Forest,0
2020-10-19,Forest,0
2020-10-20,Forest,0
2020-10-21,Forest,0
2020-10-22,Forest,0
2020-10-23,Forest,0
2020-10-24,Forest,0
2020-10-25,Forest,0
2020-10-26,Forest,0
2020-10-27,Forest,0
2020-10-28,Forest,0
2020-10-29,Forest,0
2020-10-30,Forest,0
2020-10-31,Forest,0
2020-11-01,Forest,0
2020-11-02,Forest,0
2020-11-03,Forest,0
2020-11-04,Forest,0
2020-11-05,Forest,0
2020-11-06,Forest,0
2020-11-07,Forest,0
2020-11-08,Forest,0
2020-11-09,Forest,0
2020-11-10,Forest,0
2020-11-11,Forest,0
2020-11-12,Forest,0
2020-11-13,Forest,0
2020-11-14,Forest,0
2020-11-15,Forest,0
2020-11-16,Forest,0
2020-11-17,Forest,0
2020-11-18,Forest,0
2020-11-19,Forest,1
2020-11-20,Forest,0
2020-11-21,Forest,0
2020-11-22,Forest,0
2020-11-23,Forest,0
2020-11-24,Forest,1
2020-11-25,Forest,0
2020-11-27,Forest,2
2020-11-28,Forest,2
2020-11-29,Forest,0
2020-11-30,Forest,0
2020-12-01,Forest,1
2020-12-02,Forest,0
2020-12-03,Forest,0
2020-12-04,Forest,0
2020-12-05,Forest,1
2020-12-06,Forest,0
2020-12-07,Forest,0
2020-12-08,Forest,0
2020-12-09,Forest,2
2020-12-10,Forest,0
2020-12-11,Forest,2
2020-12-12,Forest,2
2020-12-13,Forest,0
2020-12-14,Forest,0
2020-12-15,Forest,0
2020-12-16,Forest,6
2020-12-17,Forest,0
2020-12-18,Forest,2
2020-12-19,Forest,0
2020-12-20,Forest,0
2020-12-21,Forest,0
2020-12-22,Forest,3
2020-12-23,Forest,0
2020-12-24,Forest,0
2020-12-25,Forest,0
2020-12-26,Forest,0
2020-12-27,Forest,0
2020-12-28,Forest,0
2020-12-29,Forest,7
2020-12-30,Forest,1
2020-12-31,Forest,6
2021-01-01,Forest,0
2021-01-02,Forest,0
2021-01-03,Forest,0
2021-01-04,Forest,0
2021-01-05,Forest,9
2021-01-06,Forest,4
2021-01-07,Forest,5
2021-01-08,Forest,100
2021-01-09,Forest,43
2021-01-11,Forest,0
2021-01-12,Forest,4
2021-01-13,Forest,2
2021-01-14,Forest,2
2021-01-15,Forest,134
2021-01-16,Forest,523
2021-01-17,Forest,0
2021-01-18,Forest,0
2021-01-19,Forest,7
2021-01-20,Forest,77
2021-01-21,Forest,2
2021-01-22,Forest,4
2021-01-23,Forest,0
2021-01-24,Forest,0
2021-01-25,Forest,2
2021-01-26,Forest,0
2021-01-27,Forest,0
2021-01-28,Forest,0
2021-01-29,Forest,1
2021-01-30,Forest,0
2021-01-31,Forest,0
2021-02-01,Forest,3
2021-02-02,Forest,1
2021-02-03,Forest,3
2021-02-04,Forest,2
2021-02-05,Forest,2
2021-02-06,Forest,2
2021-02-08,Forest,0
2021-02-09,Forest,1
2021-02-10,Forest,1
2021-02-11,Forest,4
2021-02-12,Forest,2
2021-02-13,Forest,3
2021-02-14,Forest,0
2021-02-15,Forest,0
2021-02-16,Forest,0
2021-02-17,Forest,0
2021-02-18,Forest,2
2021-02-19,Forest,1
2021-02-20,Forest,0
2021-02-22,Forest,0
2021-02-23,Forest,2
2021-02-24,Forest,0
2021-02-25,Forest,0
2021-02-26,Forest,0
2021-02-27,Forest,0
2021-02-28,Forest,0
2021-03-01,Forest,0
2021-03-02,Forest,2
2021-03-03,Forest,0
2021-03-04,Forest,2
2021-03-05,Forest,2
2021-03-06,Forest,0
2021-03-07,Forest,0
2021-03-08,Forest,0
2021-03-09,Forest,0
2021-03-10,Forest,0
2021-03-11,Forest,0
2021-03-12,Forest,0
2021-03-13,Forest,0
2021-03-15,Forest,0
2021-03-16,Forest,0
2021-03-17,Forest,0
2021-03-18,Forest,0
2021-03-19,Forest,1
2021-03-20,Forest,1
2021-03-21,Forest,0
2021-03-22,Forest,0
2021-03-23,Forest,1
2021-03-24,Forest,0
2021-03-25,Forest,1
2021-03-26,Forest,0
2021-03-27,Forest,1
2021-03-29,Forest,0
2021-03-30,Forest,0
2021-03-31,Forest,0
2021-04-01,Forest,0
2021-04-02,Forest,0
2021-04-03,Forest,0
2021-04-05,Forest,0
2021-04-07,Forest,0
2021-04-08,Forest,0
2021-04-09,Forest,0
2021-04-10,Forest,1
2021-04-12,Forest,0
2021-04-13,Forest,0
2021-04-14,Forest,0
2021-04-15,Forest,0
2021-04-16,Forest,0
2021-04-17,Forest,0
2021-04-20,Forest,0
2021-04-21,Forest,0
2021-04-22,Forest,0
2021-04-23,Forest,0
2021-04-24,Forest,0
2021-04-25,Forest,0
2021-04-26,Forest,0
2021-04-27,Forest,0
2021-04-28,Forest,0
2021-04-29,Forest,0
2021-04-30,Forest,0
2021-05-01,Forest,0
2021-05-02,Forest,0
2021-05-04,Forest,0
2021-05-05,Forest,0
2021-05-06,Forest,0
2021-05-07,Forest,0
2021-05-08,Forest,0
2021-05-10,Forest,0
2021-05-11,Forest,0
2021-05-12,Forest,0
2021-05-13,Forest,0
2021-05-14,Forest,0
2021-05-15,Forest,0
2021-05-18,Forest,0
2021-05-19,Forest,0
2021-05-20,Forest,0
2021-05-21,Forest,0
2021-05-22,Forest,0
2021-05-23,Forest,0
2021-05-25,Forest,0
2021-05-26,Forest,0
2021-05-27,Forest,0
2021-05-28,Forest,0
2021-05-31,Forest,0
2021-06-01,Forest,0
2021-06-02,Forest,0
2021-06-03,Forest,0
2021-06-04,Forest,0
2021-06-05,Forest,0
2021-06-06,Forest,0
2021-06-08,Forest,0
2021-06-09,Forest,0
2021-06-10,Forest,0
2021-06-11,Forest,0
2021-06-14,Forest,0
2021-06-15,Forest,0
2021-06-16,Forest,0
2021-06-17,Forest,0
2021-06-18,Forest,0
2021-06-20,Forest,0
2021-06-21,Forest,0
2021-06-22,Forest,0
2021-06-23,Forest,0
2021-06-24,Forest,0
2021-06-25,Forest,0
2021-06-26,Forest,0
2021-06-27,Forest,0
2021-06-28,Forest,0
2021-06-29,Forest,0
2021-06-30,Forest,0
2021-07-01,Forest,0
2021-07-02,Forest,0
2021-07-06,Forest,0
2021-07-07,Forest,0
2021-07-08,Forest,0
2021-07-09,Forest,0
2021-07-10,Forest,0
2021-07-12,Forest,0
2021-07-13,Forest,0
2021-07-14,Forest,0
2021-07-15,Forest,0
2021-07-17,Forest,0
2021-07-20,Forest,0
2021-07-21,Forest,0
2021-07-22,Forest,0
2021-07-23,Forest,0
2021-07-27,Forest,0
2021-07-28,Forest,0
2021-07-29,Forest,0
2021-07-30,Forest,0
2021-07-31,Forest,0
2021-08-02,Forest,0
2021-08-03,Forest,0
2021-08-04,Forest,0
2021-08-05,Forest,0
2021-08-06,Forest,0
2021-08-07,Forest,0
2021-08-10,Forest,0
2021-08-11,Forest,0
2021-08-13,Forest,1
2021-08-16,Forest,0
2021-08-18,Forest,0
2021-08-19,Forest,0
2021-08-20,Forest,0
2021-08-21,Forest,0
2021-08-24,Forest,0
2021-08-25,Forest,0
2021-08-26,Forest,0
2021-08-27,Forest,0
2021-08-28,Forest,0
2021-08-30,Forest,0
2021-08-31,Forest,0
2021-09-01,Forest,0
2021-09-02,Forest,0
2021-09-03,Forest,0
2021-09-04,Forest,0
2021-09-06,Forest,0
2021-09-07,Forest,0
2021-09-08,Forest,0
2021-09-09,Forest,0
2021-09-10,Forest,0
2021-09-11,Forest,0
2021-09-12,Forest,0
2021-09-13,Forest,0
2021-09-14,Forest,0
2021-09-15,Forest,0
2021-09-16,Forest,0
2021-09-17,Forest,0
2021-09-18,Forest,0
2021-09-19,Forest,0
2021-09-20,Forest,0
2021-09-21,Forest,0
2021-09-22,Forest,0
2021-09-23,Forest,0
2021-09-24,Forest,0
2021-09-25,Forest,0
2021-09-27,Forest,0
2021-09-28,Forest,0
2021-09-29,Forest,0
2021-09-30,Forest,0
2021-10-01,Forest,0
2021-10-03,Forest,0
2021-10-04,Forest,0
2021-10-05,Forest,0
2021-10-06,Forest,0
2021-10-07,Forest,0
2021-10-08,Forest,0
2021-10-09,Forest,0
2021-10-10,Forest,0
2021-10-11,Forest,0
2021-10-12,Forest,0
2021-10-13,Forest,0
2021-10-14,Forest,0
2021-10-15,Forest,0
2021-10-16,Forest,0
2021-10-18,Forest,0
2021-10-19,Forest,0
2021-10-20,Forest,0
2021-10-21,Forest,0
2021-10-22,Forest,0
2021-10-23,Forest,0
2021-10-25,Forest,0
2021-10-26,Forest,0
2021-10-27,Forest,0
2021-10-29,Forest,0
2021-10-30,Forest,0
2021-11-01,Forest,0
2021-11-02,Forest,0
2021-11-03,Forest,0
2021-11-04,Forest,0
2021-11-05,Forest,0
2021-11-06,Forest,0
2021-11-07,Forest,0
2021-11-08,Forest,0
2021-11-09,Forest,0
2021-11-10,Forest,0
2021-11-11,Forest,0
2021-11-12,Forest,0
2021-11-13,Forest,0
2021-11-14,Forest,0
2021-11-15,Forest,0
2021-11-16,Forest,0
2021-11-17,Forest,0
2021-11-18,Forest,0
2021-11-19,Forest,1
2021-11-20,Forest,0
2021-11-22,Forest,0
2021-11-23,Forest,0
2021-11-24,Forest,0
2021-11-25,Forest,0
2021-11-26,Forest,0
2021-11-27,Forest,0
2021-11-28,Forest,0
2021-11-29,Forest,0
2021-11-30,Forest,0
2021-12-01,Forest,0
2021-12-02,Forest,0
2021-12-03,Forest,2
2021-12-04,Forest,1
2021-12-05,Forest,0
2021-12-06,Forest,0
2021-12-07,Forest,2
2021-12-08,Forest,0
2021-12-09,Forest,1
2021-12-10,Forest,0
2021-12-11,Forest,0
2021-12-12,Forest,0
2021-12-13,Forest,0
2021-12-14,Forest,0
2021-12-15,Forest,0
2021-12-16,Forest,0
2021-12-17,Forest,1
2021-12-18,Forest,0
2021-12-20,Forest,0
2021-12-21,Forest,0
2021-12-22,Forest,0
2021-12-23,Forest,0
2021-12-24,Forest,0
2021-12-27,Forest,0
2021-12-28,Forest,0
2021-12-29,Forest,0
2021-12-30,Forest,0
2021-12-31,Forest,0
2022-01-01,Forest,0
2022-01-02,Forest,0
2022-01-03,Forest,0
2022-01-04,Forest,0
2022-01-05,Forest,0
2022-01-06,Forest,0
2022-01-07,Forest,1
2022-01-08,Forest,0
2022-01-09,Forest,0
2022-01-10,Forest,0
2022-01-11,Forest,0
2022-01-12,Forest,0
2022-01-13,Forest,1
2022-01-14,Forest,1
2022-01-15,Forest,1
2022-01-16,Forest,0
2022-01-17,Forest,0
2022-01-18,Forest,0
2022-01-19,Forest,1
2022-01-20,Forest,0
2022-01-21,Forest,3
2022-01-22,Forest,3
2022-01-23,Forest,0
2022-01-24,Forest,0
2022-01-25,Forest,10
2022-01-26,Forest,6
2022-01-27,Forest,3
2022-01-28,Forest,2
2022-01-29,Forest,9
2022-01-31,Forest,0
2020-03-28,Frackville,0
2020-03-31,Frackville,0
2020-04-03,Frackville,0
2020-04-04,Frackville,0
2020-04-07,Frackville,0
2020-04-08,Frackville,0
2020-04-09,Frackville,0
2020-04-11,Frackville,0
2020-04-14,Frackville,0
2020-04-15,Frackville,0
2020-04-16,Frackville,0
2020-04-17,Frackville,0
2020-04-18,Frackville,0
2020-04-21,Frackville,0
2020-04-23,Frackville,0
2020-04-24,Frackville,0
2020-04-25,Frackville,0
2020-04-28,Frackville,0
2020-04-29,Frackville,0
2020-04-30,Frackville,0
2020-05-01,Frackville,0
2020-05-02,Frackville,0
2020-05-04,Frackville,0
2020-05-05,Frackville,0
2020-05-06,Frackville,0
2020-05-07,Frackville,0
2020-05-08,Frackville,0
2020-05-11,Frackville,0
2020-05-12,Frackville,0
2020-05-13,Frackville,0
2020-05-14,Frackville,0
2020-05-15,Frackville,0
2020-05-16,Frackville,0
2020-05-19,Frackville,0
2020-05-20,Frackville,0
2020-05-21,Frackville,0
2020-05-22,Frackville,0
2020-05-23,Frackville,0
2020-05-25,Frackville,1
2020-05-27,Frackville,0
2020-05-29,Frackville,0
2020-05-30,Frackville,0
2020-06-02,Frackville,0
2020-06-03,Frackville,0
2020-06-06,Frackville,0
2020-06-10,Frackville,0
2020-06-12,Frackville,0
2020-06-16,Frackville,0
2020-06-22,Frackville,0
2020-06-25,Frackville,0
2020-06-26,Frackville,0
2020-06-30,Frackville,0
2020-07-01,Frackville,0
2020-07-02,Frackville,0
2020-07-03,Frackville,0
2020-07-08,Frackville,0
2020-07-09,Frackville,0
2020-07-10,Frackville,0
2020-07-11,Frackville,0
2020-07-14,Frackville,0
2020-07-17,Frackville,0
2020-07-23,Frackville,0
2020-07-24,Frackville,0
2020-07-25,Frackville,0
2020-07-29,Frackville,0
2020-07-30,Frackville,0
2020-08-06,Frackville,0
2020-08-07,Frackville,0
2020-08-09,Frackville,0
2020-08-11,Frackville,0
2020-08-14,Frackville,0
2020-08-15,Frackville,0
2020-08-18,Frackville,0
2020-08-19,Frackville,0
2020-08-20,Frackville,0
2020-08-21,Frackville,0
2020-08-25,Frackville,0
2020-08-26,Frackville,0
2020-08-27,Frackville,0
2020-08-28,Frackville,0
2020-08-29,Frackville,0
2020-08-31,Frackville,0
2020-09-01,Frackville,0
2020-09-02,Frackville,0
2020-09-03,Frackville,0
2020-09-04,Frackville,0
2020-09-05,Frackville,0
2020-09-08,Frackville,0
2020-09-09,Frackville,0
2020-09-11,Frackville,0
2020-09-15,Frackville,0
2020-09-16,Frackville,0
2020-09-18,Frackville,0
2020-09-19,Frackville,0
2020-09-23,Frackville,0
2020-09-24,Frackville,0
2020-09-25,Frackville,0
2020-09-26,Frackville,0
2020-09-28,Frackville,0
2020-09-29,Frackville,0
2020-09-30,Frackville,0
2020-10-01,Frackville,0
2020-10-02,Frackville,0
2020-10-03,Frackville,0
2020-10-06,Frackville,0
2020-10-07,Frackville,0
2020-10-08,Frackville,0
2020-10-09,Frackville,0
2020-10-10,Frackville,0
2020-10-11,Frackville,0
2020-10-13,Frackville,0
2020-10-14,Frackville,0
2020-10-15,Frackville,0
2020-10-16,Frackville,0
2020-10-17,Frackville,0
2020-10-19,Frackville,0
2020-10-20,Frackville,0
2020-10-21,Frackville,0
2020-10-22,Frackville,0
2020-10-23,Frackville,0
2020-10-24,Frackville,0
2020-10-25,Frackville,0
2020-10-26,Frackville,0
2020-10-27,Frackville,0
2020-10-28,Frackville,0
2020-10-29,Frackville,0
2020-10-30,Frackville,0
2020-10-31,Frackville,0
2020-11-01,Frackville,0
2020-11-02,Frackville,0
2020-11-03,Frackville,0
2020-11-04,Frackville,0
2020-11-05,Frackville,0
2020-11-06,Frackville,0
2020-11-07,Frackville,0
2020-11-08,Frackville,0
2020-11-09,Frackville,0
2020-11-10,Frackville,0
2020-11-11,Frackville,1
2020-11-12,Frackville,0
2020-11-13,Frackville,1
2020-11-14,Frackville,0
2020-11-15,Frackville,0
2020-11-16,Frackville,0
2020-11-17,Frackville,0
2020-11-18,Frackville,2
2020-11-19,Frackville,0
2020-11-20,Frackville,1
2020-11-21,Frackville,0
2020-11-22,Frackville,0
2020-11-23,Frackville,0
2020-11-24,Frackville,9
2020-11-25,Frackville,1
2020-11-27,Frackville,2
2020-11-28,Frackville,5
2020-11-29,Frackville,0
2020-11-30,Frackville,0
2020-12-01,Frackville,0
2020-12-02,Frackville,0
2020-12-03,Frackville,3
2020-12-04,Frackville,0
2020-12-05,Frackville,5
2020-12-06,Frackville,0
2020-12-07,Frackville,0
2020-12-08,Frackville,5
2020-12-09,Frackville,1
2020-12-10,Frackville,2
2020-12-11,Frackville,3
2020-12-12,Frackville,2
2020-12-13,Frackville,0
2020-12-14,Frackville,0
2020-12-15,Frackville,5
2020-12-16,Frackville,0
2020-12-17,Frackville,0
2020-12-18,Frackville,1
2020-12-19,Frackville,5
2020-12-20,Frackville,0
2020-12-21,Frackville,0
2020-12-22,Frackville,6
2020-12-23,Frackville,1
2020-12-24,Frackville,5
2020-12-25,Frackville,0
2020-12-26,Frackville,0
2020-12-27,Frackville,0
2020-12-28,Frackville,0
2020-12-29,Frackville,0
2020-12-30,Frackville,8
2020-12-31,Frackville,1
2021-01-01,Frackville,0
2021-01-02,Frackville,2
2021-01-03,Frackville,0
2021-01-04,Frackville,0
2021-01-05,Frackville,3
2021-01-06,Frackville,3
2021-01-07,Frackville,1
2021-01-08,Frackville,0
2021-01-09,Frackville,0
2021-01-11,Frackville,0
2021-01-12,Frackville,9
2021-01-13,Frackville,0
2021-01-14,Frackville,1
2021-01-15,Frackville,0
2021-01-16,Frackville,0
2021-01-17,Frackville,0
2021-01-18,Frackville,0
2021-01-19,Frackville,0
2021-01-20,Frackville,0
2021-01-21,Frackville,2
2021-01-22,Frackville,0
2021-01-23,Frackville,1
2021-01-24,Frackville,0
2021-01-25,Frackville,0
2021-01-26,Frackville,1
2021-01-27,Frackville,0
2021-01-28,Frackville,0
2021-01-29,Frackville,0
2021-01-30,Frackville,0
2021-01-31,Frackville,0
2021-02-01,Frackville,0
2021-02-02,Frackville,0
2021-02-03,Frackville,3
2021-02-04,Frackville,0
2021-02-05,Frackville,0
2021-02-06,Frackville,1
2021-02-08,Frackville,0
2021-02-09,Frackville,0
2021-02-10,Frackville,0
2021-02-11,Frackville,1
2021-02-12,Frackville,0
2021-02-13,Frackville,0
2021-02-14,Frackville,0
2021-02-15,Frackville,0
2021-02-16,Frackville,0
2021-02-17,Frackville,2
2021-02-18,Frackville,1
2021-02-19,Frackville,0
2021-02-20,Frackville,0
2021-02-22,Frackville,0
2021-02-23,Frackville,0
2021-02-24,Frackville,0
2021-02-25,Frackville,0
2021-02-26,Frackville,0
2021-02-27,Frackville,1
2021-02-28,Frackville,0
2021-03-01,Frackville,0
2021-03-02,Frackville,0
2021-03-03,Frackville,0
2021-03-04,Frackville,0
2021-03-05,Frackville,0
2021-03-06,Frackville,0
2021-03-07,Frackville,0
2021-03-08,Frackville,0
2021-03-09,Frackville,0
2021-03-10,Frackville,0
2021-03-11,Frackville,1
2021-03-12,Frackville,0
2021-03-13,Frackville,0
2021-03-15,Frackville,0
2021-03-16,Frackville,0
2021-03-17,Frackville,0
2021-03-18,Frackville,0
2021-03-19,Frackville,0
2021-03-20,Frackville,0
2021-03-21,Frackville,1
2021-03-22,Frackville,0
2021-03-23,Frackville,0
2021-03-24,Frackville,0
2021-03-25,Frackville,0
2021-03-26,Frackville,0
2021-03-27,Frackville,0
2021-03-29,Frackville,0
2021-03-30,Frackville,0
2021-03-31,Frackville,0
2021-04-01,Frackville,0
2021-04-02,Frackville,0
2021-04-03,Frackville,1
2021-04-05,Frackville,0
2021-04-07,Frackville,0
2021-04-08,Frackville,0
2021-04-09,Frackville,0
2021-04-10,Frackville,0
